Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2019,Place of Residence,90640,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90640,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90640,2000 - 2499 grams,32,11/10/2025
Birth,2019,Place of Residence,90640,2500 - 2999 grams,122,11/10/2025
Birth,2019,Place of Residence,90640,3000 - 3499 grams,243,11/10/2025
Birth,2019,Place of Residence,90640,3500 - 3999 grams,156,11/10/2025
Birth,2019,Place of Residence,90640,4000 - 5999 grams,55,11/10/2025
Birth,2019,Place of Residence,90640,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90650,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90650,1000 - 1499 grams,11,11/10/2025
Birth,2019,Place of Residence,90650,1500 - 1999 grams,11,11/10/2025
Birth,2019,Place of Residence,90650,2000 - 2499 grams,43,11/10/2025
Birth,2019,Place of Residence,90650,2500 - 2999 grams,215,11/10/2025
Birth,2019,Place of Residence,90650,3000 - 3499 grams,449,11/10/2025
Birth,2019,Place of Residence,90650,3500 - 3999 grams,282,11/10/2025
Birth,2019,Place of Residence,90650,4000 - 5999 grams,88,11/10/2025
Birth,2019,Place of Residence,90650,Unreliable/Unknown,<11,11/10/2025
Birth,2019,Place of Residence,90660,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90660,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90660,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90660,2000 - 2499 grams,27,11/10/2025
Birth,2019,Place of Residence,90660,2500 - 2999 grams,119,11/10/2025
Birth,2019,Place of Residence,90660,3000 - 3499 grams,273,11/10/2025
Birth,2019,Place of Residence,90660,3500 - 3999 grams,189,11/10/2025
Birth,2019,Place of Residence,90660,4000 - 5999 grams,52,11/10/2025
Birth,2019,Place of Residence,90660,Unreliable/Unknown,<11,11/10/2025
Birth,2019,Place of Residence,90670,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90670,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90670,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90670,2000 - 2499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90670,2500 - 2999 grams,38,11/10/2025
Birth,2019,Place of Residence,90670,3000 - 3499 grams,82,11/10/2025
Birth,2019,Place of Residence,90670,3500 - 3999 grams,50,11/10/2025
Birth,2019,Place of Residence,90670,4000 - 5999 grams,17,11/10/2025
Birth,2019,Place of Residence,90670,Unreliable/Unknown,0,11/10/2025
Birth,2018,Place of Residence,90623,500 - 999 grams,0,11/10/2025
Birth,2018,Place of Residence,90623,1000 - 1499 grams,0,11/10/2025
Birth,2018,Place of Residence,90623,1500 - 1999 grams,<11,11/10/2025
Birth,2018,Place of Residence,90623,2000 - 2499 grams,14,11/10/2025
Birth,2018,Place of Residence,90623,2500 - 2999 grams,22,11/10/2025
Birth,2018,Place of Residence,90623,3000 - 3499 grams,46,11/10/2025
Birth,2018,Place of Residence,90623,3500 - 3999 grams,29,11/10/2025
Birth,2018,Place of Residence,90623,4000 - 5999 grams,<11,11/10/2025
Birth,2018,Place of Residence,90623,Unreliable/Unknown,<11,11/10/2025
Birth,2018,Place of Residence,90630,500 - 999 grams,<11,11/10/2025
Birth,2018,Place of Residence,90630,1000 - 1499 grams,<11,11/10/2025
Birth,2018,Place of Residence,90630,1500 - 1999 grams,<11,11/10/2025
Birth,2018,Place of Residence,90630,2000 - 2499 grams,15,11/10/2025
Birth,2018,Place of Residence,90630,2500 - 2999 grams,75,11/10/2025
Birth,2018,Place of Residence,90630,3000 - 3499 grams,167,11/10/2025
Birth,2018,Place of Residence,90630,3500 - 3999 grams,116,11/10/2025
Birth,2018,Place of Residence,90630,4000 - 5999 grams,29,11/10/2025
Birth,2018,Place of Residence,90630,Unreliable/Unknown,0,11/10/2025
Birth,2018,Place of Residence,90631,500 - 999 grams,<11,11/10/2025
Birth,2018,Place of Residence,90631,1000 - 1499 grams,<11,11/10/2025
Birth,2018,Place of Residence,90631,1500 - 1999 grams,<11,11/10/2025
Birth,2018,Place of Residence,90631,2000 - 2499 grams,38,11/10/2025
Birth,2018,Place of Residence,90631,2500 - 2999 grams,137,11/10/2025
Birth,2018,Place of Residence,90631,3000 - 3499 grams,306,11/10/2025
Birth,2018,Place of Residence,90631,3500 - 3999 grams,195,11/10/2025
Birth,2018,Place of Residence,90631,4000 - 5999 grams,77,11/10/2025
Birth,2018,Place of Residence,90631,Unreliable/Unknown,0,11/10/2025
Birth,2018,Place of Residence,90638,500 - 999 grams,<11,11/10/2025
Birth,2018,Place of Residence,90638,1000 - 1499 grams,<11,11/10/2025
Birth,2018,Place of Residence,90638,1500 - 1999 grams,<11,11/10/2025
Birth,2018,Place of Residence,90638,2000 - 2499 grams,17,11/10/2025
Birth,2018,Place of Residence,90638,2500 - 2999 grams,75,11/10/2025
