Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2021,Place of Residence,90034,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,90035,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90035,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90035,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90035,2000 - 2499 grams,18,11/10/2025
Birth,2021,Place of Residence,90035,2500 - 2999 grams,64,11/10/2025
Birth,2021,Place of Residence,90035,3000 - 3499 grams,154,11/10/2025
Birth,2021,Place of Residence,90035,3500 - 3999 grams,123,11/10/2025
Birth,2021,Place of Residence,90035,4000 - 5999 grams,17,11/10/2025
Birth,2021,Place of Residence,90035,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90036,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90036,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90036,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90036,2000 - 2499 grams,24,11/10/2025
Birth,2021,Place of Residence,90036,2500 - 2999 grams,89,11/10/2025
Birth,2021,Place of Residence,90036,3000 - 3499 grams,170,11/10/2025
Birth,2021,Place of Residence,90036,3500 - 3999 grams,104,11/10/2025
Birth,2021,Place of Residence,90036,4000 - 5999 grams,26,11/10/2025
Birth,2021,Place of Residence,90036,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90037,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90037,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90037,1500 - 1999 grams,12,11/10/2025
Birth,2021,Place of Residence,90037,2000 - 2499 grams,40,11/10/2025
Birth,2021,Place of Residence,90037,2500 - 2999 grams,151,11/10/2025
Birth,2021,Place of Residence,90037,3000 - 3499 grams,280,11/10/2025
Birth,2021,Place of Residence,90037,3500 - 3999 grams,189,11/10/2025
Birth,2021,Place of Residence,90037,4000 - 5999 grams,63,11/10/2025
Birth,2021,Place of Residence,90037,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90038,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,90038,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,90038,1500 - 1999 grams,0,11/10/2025
Birth,2021,Place of Residence,90038,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90038,2500 - 2999 grams,47,11/10/2025
Birth,2021,Place of Residence,90038,3000 - 3499 grams,93,11/10/2025
Birth,2021,Place of Residence,90038,3500 - 3999 grams,39,11/10/2025
Birth,2021,Place of Residence,90038,4000 - 5999 grams,12,11/10/2025
Birth,2021,Place of Residence,90038,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,90039,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90039,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90039,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90039,2000 - 2499 grams,11,11/10/2025
Birth,2021,Place of Residence,90039,2500 - 2999 grams,44,11/10/2025
Birth,2021,Place of Residence,90039,3000 - 3499 grams,100,11/10/2025
Birth,2021,Place of Residence,90039,3500 - 3999 grams,76,11/10/2025
Birth,2021,Place of Residence,90039,4000 - 5999 grams,17,11/10/2025
Birth,2021,Place of Residence,90039,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90040,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,90040,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,90040,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90040,2000 - 2499 grams,11,11/10/2025
Birth,2021,Place of Residence,90040,2500 - 2999 grams,25,11/10/2025
